Nome Escola,IDHM
EMEF HENRIQUE RAYMUNDO DYOTT FONTENELLE BRIG,0.6877894736842105
EMEF CANDIDO PORTINARI,0.6678125
EMEF CARLOS PASQUALE PROF,0.6652340425531914
CEU EMEI INACIO MONTEIRO,0.659
CEU EMEF JAMBEIRO,0.6355454545454545
CEU EMEI THERESINHA SQUINCA DA SILVA PROFA,0.6355454545454545
CEU CEI EVANIR APARECIDA HILARIO PROFA,0.6355454545454545
CEU EMEF VILA ATLANTICA,0.6877894736842105
CEU EMEI VILA ATLANTICA,0.6877894736842105
CEU CEI VILA ATLANTICA,0.6877894736842105
CEU EMEF VILA CURUCA,0.6652340425531914
CEU EMEI APPARECIDO DOMINGUES PROF,0.6652340425531914
CEU CEI ANA LUCIA DE HOLANDA GAMBOA PROFA,0.6652340425531914
CEI INDIR BOM RETIRO,0.7996666666666666
CR P CONV OSLAVIA BRAZ LEONIS,0.8719285714285715
CR P CONV PAULO FREIRE,0.7586224489795919
CONDE DOMINGOS COLEGIO,0.7838
ALPHA CHANNEL - CENTRO DE COMPUTACAO GRAFICA,0.8719285714285715
CR P CONV GIRASSOL,0.7586224489795919
ESC PART PROGRAMA ASSISTENCIAL LUZ E LAPIS,0.8737777777777778
REDE DECISAO UNIDADE ANALIA FRANCO,0.7937142857142857
ESC PART EDUCARE E E I,0.7070833333333333
ESCOLA DE TERAPIAS ORIENTAIS DE SAO PAULO,0.8025833333333333
EMEF SEBASTIAO FRANCISCO O NEGRO,0.7313061224489796
EMEF LUIZ GONZAGA DO NASCIMENTO JR - GONZAGUINHA,0.7521153846153846
EMEF ELZA MAIA COSTA FREIRE PROFA,0.7202738095238095
EMEFM DERVILLE ALLEGRETTI PROF,0.7916428571428572
CENTRO DE ATEND SOCIO-EDUC AO ADOLESCENTE - UIP-9,0.7932222222222223
EMEI MARINA NOGUEIRA DE SOUZA MARTINS,0.7834210526315789
EMEI JOSE ROBERTO DE CASTRO RIBEIRO PROF,0.659
EMEI DULCE SALLES FERRAZ PROFA,0.659
EMEF OLINDA MENEZES SERRA VIDAL PROFA,0.659
EMEBS NEUSA BASSETTO PROFA,0.8404444444444444
SANDRA RODRIGUES DE OLIVEIRA,0.6652340425531914
EMEI LAUDO FERREIRA DE CAMARGO,0.7381052631578948
EMEI SYLVIA VARONI DE CASTRO PROFA,0.7070833333333333
EMEI DALMO DO VALLE NOGUEIRA DES,0.7814411764705882
EMEI BARBARA HELIODORA GUILHERMINA DA SILVEIRA,0.6581499999999999
EMEI CARLOTA PEREIRA DE QUEIROZ,0.659
EMEI MARGARIDA MARIA ALVES,0.659
EMEF MAURICIO GOULART,0.659
EMEF VLADIMIR HERZOG,0.659
EMEFM OSWALDO ARANHA BANDEIRA DE MELLO,0.659
EMEI ADONIRAN BARBOSA,0.659
EMEI ALFREDO DA ROCHA VIANA FILHO - PIXINGUINHA,0.7062075471698114
EMEI ELISA KAUFFMANN ABRAMOVICH,0.659
EMEI KLAUS REINACH ENG,0.659
EMEF AURELIANO LEITE,0.659
EMEF JOSE AUGUSTO CESAR SALGADO DR,0.659
EMEI ALIOMAR BALEEIRO MIN,0.6355454545454545
EMEF GERALDO SESSO JUNIOR,0.697060606060606
EMEF EDA TEREZINHA CHICA MEDEIROS PROFA,0.7162258064516129
EMEF JOSE ERMIRIO DE MORAIS SEN,0.6355454545454545
EMEF JOSE HONORIO RODRIGUES,0.6652340425531914
BERNARDINO DE CAMPOS DOUTOR COLEGIO,0.7738823529411765
ESCOLA CORUJINHA FELIZ,0.7738823529411765
CENTENARIO COLEGIO,0.7738823529411765
LICEU CARVALHO PINTO EIFM,0.7738823529411765
IMPERATRIZ LEOPOLDINA COLEGIO,0.7916428571428572
COLEGIO MARILLAC,0.7916428571428572
MONTEIRO LOBATO COLEGIO,0.7834210526315789
SANTANA COLEGIO EIFM,0.7916428571428572
SAINT LUCAS COLEGIO,0.7916428571428572
AMORIM SANTA TERESA COLEGIO,0.75025
SAO TEODORO DE NOSSA SENHORA DE SION ESCOLA,0.7743658536585366
SAO PAULO DA CRUZ COLEGIO PASSIONISTA,0.82375
ADVENTISTA DE TUCURUVI COLEGIO,0.7916428571428572
PASSIONISTA SANTA GEMA COLEGIO,0.7186301369863014
SANTA CATARINA COLEGIO,0.8404444444444444
ESC PART LEAO XIII C E CULTURAL,0.8404444444444444
SAO JUDAS TADEU COLEGIO,0.8404444444444444
SAO RAFAEL EXTERNATO,0.8404444444444444
SANTA MARIA ESCOLA,0.7061666666666667
JOAO XXIII COLEGIO,0.7622432432432432
CIVITATIS COLEGIO,0.7622432432432432
CEI INDIR NERIVALDO LEAL,0.7313061224489796
COLEGIO SANTA AMALIA MAPLE BEAR ENSINO BILINGUE,0.7838
ESPIRITO SANTO COLEGIO,0.7838
SANTO ANTONIO DE LISBOA COLEGIO,0.7838
ALVORADA COLEGIO,0.75255
ANHEMBI COLEGIO,0.75255
NOSSA SENHORA SAGRADO CORACAO EXTERNATO,0.75255
NOSSA SENHORA DO SAGRADO CORACAO COLEGIO,0.75255
SAO JOSE DE VILA MATILDE ESCOLA,0.7768928571428572
VILA MATILDE COLEGIO ADVENTISTA DE,0.7768928571428572
SESI 074 CENTRO EDUCACIONAL,0.6940000000000001
SOUZA LOPEZ COLEGIO,0.6652340425531914
SANTA INES COLEGIO DE,0.6977058823529412
SANTO EDUARDO EXTERNATO,0.6977058823529412
SESI 414 CENTRO EDUCACIONAL,0.7177777777777777
CAMPOS SALLES COLEGIO UNIDADE I,0.884
FLAMINGO COLEGIO,0.884
PAULA MONTALT MADRE COLEGIO,0.7177777777777777
ESC PART MUNDO DA CRIANCA E E I,0.884
BATISTA BRASILEIRO COLEGIO,0.8977
SANTA MARCELINA COLEGIO,0.8977
SAO DOMINGOS COLEGIO,0.8977
ESC PART GATO XADREZ ESCOLA,0.8977
BAKHITA ESCOLA,0.8977
ESC PART PERDIZES AGNUS DEI ESCOLA,0.8977
OSWALDO CRUZ COLEGIOS INTEGRADOS PAIS LEME,0.7996666666666666
OSWALDO CRUZ ESCOLA TECNICA,0.7996666666666666
JOSE BONIFACIO EXTERNATO,0.6977058823529412
OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA,0.7865333333333333N
EQUIPE COLEGIO,0.8593
JOAO E RAPHAELA PASSALACQUA COLEGIO,0.7865333333333333N
BELA VISTA COLEGIO,0.7865333333333333N
COLEGIO ASSUNCAO,0.9293750000000001
DANTE ALIGHIERI COLEGIO,0.9293750000000001
SAO LUIS COLEGIO EIFM,0.8719285714285715
PAULISTA DE AGRIMENSURA ESCOLA,0.7743658536585366
LUBAVITCH INSTITUTO DE ENSINO,0.6977058823529412
MORUMBI ESCOLA UNIDADE I,0.9119565217391304
ESC PART MEU CASTELINHO E E I,0.9119565217391304
NOSSA SENHORA DAS GRACAS ESCOLA,0.9119565217391304
DOM RATINHO ESCOLA EDUC INFANTIL,0.9293750000000001
CENTRO INTERESCOLAR OBJETIVO UNIDADE TEODORO,0.9245555555555556
PALMARES COLEGIO EFM,0.9245555555555556
SANTA CRUZ COLEGIO,0.9175
STELLA MARIS COLEGIO SOC INSTRUCAO E BENEFICENCIA,0.9245555555555556
ELLOS COLEGIO,0.75255
ALDEIA EXTERNATO,0.9245555555555556
BANDEIRANTES COLEGIO EFM,0.8719285714285715
BENJAMIN CONSTANT COLEGIO,0.8719285714285715
CRISTO REI COLEGIO,0.8719285714285715
MADRE CABRINI COLEGIO EEIFM,0.8719285714285715
ITAMARATY INSTITUTO EDUCACIONAL,0.8719285714285715
ESCOLA SHEKINAH UNIDADE VILA MARIANA,0.8719285714285715
JOANA D ARC COLEGIO,0.846625
ESC PART PONTO DE PARTIDA E E I,0.846625
GRADUADA DE SAO PAULO ASSOCIACAO ESCOLA,0.7473157894736842
FRIBURGO COLEGIO,0.8737777777777778
ESSENCIA EQUIPE DE ENSINO,0.8113181818181818
COLEGIO NOSSA SENHORA DO MORUMBI,0.7473157894736842
BEATISSIMA VIRGEM MARIA INSTITUTO DE EDUCACAO,0.8737777777777778
NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO,0.9336666666666668
CARNEIRO RIBEIRO PROF COLEGIO,0.8022272727272728
PAULICEIA COLEGIO,0.8113181818181818
JARDIM DA GLORIA EXTERNATO,0.8016
NOSSA SENHORA DA GLORIA COLEGIO MARISTA,0.8016
COLEGIO DR WALTER BELIAN,0.8016
SESI 111 CENTRO EDUCACIONAL,0.7521153846153846
SAO FRANCISCO XAVIER COLEGIO,0.7521153846153846
MARIA IMACULADA COLEGIO DR PIERO ROVERSI,0.7521153846153846
SAO JOSE DOS PADRES DE SION COLEGIO,0.7521153846153846
JULIO VERNE COLEGIO,0.8025833333333333
FECAP COLEGIO,0.8025833333333333
ADVENTISTA DA LIBERDADE COLEGIO,0.8025833333333333
ARQUIDIOCESANO DE SAO PAULO COLEGIO MARISTA,0.8719285714285715
NOSSA SENHORA DO ROSARIO COLEGIO,0.8719285714285715
COLEGIO ANGLO CHACARA SANTO ANTONIO,0.8737777777777778
JESUS MARIA JOSE COLEGIO,0.8737777777777778
SAO LUIZ DE GONZAGA COLEGIO,0.7259758064516129
ELLEN G WHITE ADVENTISTA COLEGIO,0.678825
COLEGIO ADVENTISTA DE PEDREIRA,0.6890508474576271
UNASP SAO PAULO ADVENTISTA COLEGIO,0.678825
PRAXIS COLEGIO,0.8737777777777778
A EINSTEIN COLEGIO,0.6845731707317073
ALMEIDA SANTOS ESCOLA,0.7070833333333333
DOMUS VIVENDI COLEGIO,0.7070833333333333
CENTRO ATEND SOCIOEDUC ADOLESCENTE VILA GUILHERME CI,0.7855555555555556
QUALITATIVO COLEGIO,0.6652340425531914
MADRID COLEGIO,0.82375
RAIZES COLEGIO,0.7313061224489796
DOMINANTE COLEGIO,0.75025
COLEGIO HORIZONTES,0.9245555555555556
VACCARO COLEGIO,0.6877894736842105
DELTA COLEGIO,0.7916428571428572
COLEGIO IEBB EIRELI,0.7186301369863014
SAO PAULO COLEGIO,0.82375
AGNUS DEI COLEGIO,0.7622432432432432
TIETE COLEGIO,0.6959318181818182
JOSE DE PAIVA NETTO INSTITUTO DE EDUCACAO,0.6977058823529412
PUERI MUNDI COLEGIO,0.8977
OSHIMAN COLEGIO,0.8719285714285715
JARDIM SAO PAULO UNIDADE TREMEMBE COLEGIO,0.82375
CENTRO EDUCACIONAL LEONHARD EULER CELE,0.82375
ALFREDO CASTRO DOUTOR COLEGIO,0.8977
ESC PART PATOTINHA DA TIA GABRIELA,0.8737777777777778
GAIVOTA I ESCOLA,0.9336666666666668
VICENTINO PADRE CHICO COLEGIO,0.7521153846153846
CEI DIRET VILA CURUCA II,0.6687931034482758
CEU CEI SILVANA APARECIDA TOBIAS PROFA,0.6457368421052632
EMEF PHILO GONCALVES DOS SANTOS PROFA,0.6678125
CEU EMEI EDNA ALVES DE SOUSA PROFA,0.6457368421052632
GIORDANO BRUNO COLEGIO,0.9245555555555556
DOM BOSCO COLEGIO,0.7406666666666667
PENHA DE FRANCA COLEGIO,0.7647179487179487
ESC PART ESCOLA PE PEQUENO DE ED INF,0.8404444444444444
ANNA TAVARES COLEGIO EIEPG,0.6678125
STANCE DUAL SCHOOL,0.7865333333333333N
REDE DECISAO UNIDADE SAUDE,0.8022272727272728
ESC PART BERGAMO ESCOLINHA,0.7865333333333333N
PAULO DE TARSO COLEGIO,0.8016
O RECREIO ALEGRE ESC INF,0.7838
ST NICHOLAS ESCOLA ANGLO BRASILEIRA,0.9245555555555556
MARIA MONTESSORI COLEGIO,0.7381052631578948
CANDIDO PORTINARI INSTITUTO EDUCACIONAL,0.6355454545454545
EMEI CELIA RIBEIRO LANDIM PROFA,0.6355454545454545
LUIZA AMERICANO COLEGIO,0.7313061224489796
ESCOLA LUMIAR,0.9245555555555556
MARANATA DE ENSINO INSTITUTO,0.7996666666666666
CR P CONV CRIANCA ESPERANCA,0.6652340425531914
CR P CONV LAR NOSSA SENHORA DA CONSOLACAO,0.9056666666666667
CEI INDIR ESPACO CRIANCA ELIAS ANTONIO ZOGBI,0.7916428571428572
ESC PART EVOLUCAO UNIDADE I,0.8593
ARTE DE CONHECER ESCOLA,0.6652340425531914
ESC PART CANTINHO DOS ANJOS EEI,0.75255
ESC PART NINHO DE GENTE C R I,0.6934166666666667
PREMEDICO COLEGIO,0.884
COLEGIO SAO CAMILO,0.7521153846153846
23 DE OUTUBRO COLEGIO,0.7202738095238095
ALVARES DE AZEVEDO POLITEC,0.8719285714285715
CRUZEIRO DO SUL COLEGIO UNIDADE II,0.6934166666666667
FRANCISCO MATARAZZO ESCOLA SENAI,0.7932222222222223
THEOBALDO DE NIGRIS ESCOLA SENAI,0.8404444444444444
BRASILIA DE SAO PAULO COLEGIO,0.75255
ELITE COLEGIO DE EIFM,0.7916428571428572
CARLITOS ESCOLA UNIDADE I,0.8593
OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ,0.8737777777777778
POLIEDRO COLEGIO,0.8719285714285715
BIT COMPANY CENTRO DE EDUCACAO PROFISSIONAL,0.8113181818181818
ATEG ESCOLA TECNICA,0.8404444444444444
GARE ESCOLA DE ARTES CRIATIVAS E DESIGN,0.8719285714285715
MONTESSORI SANTA TEREZINHA COLEGIO,0.7381052631578948
MONDRIAN COLEGIO,0.8719285714285715
RODRIGUES ALVES COLEGIO ESGES,0.8719285714285715
OBJETIVO COLEGIO I UNIDADE PINHEIROS,0.9245555555555556
LIMA GUIMARAES K COLEGIO,0.6845731707317073
CAMINHO ABERTO CENTRO DE EDUCACAO,0.8719285714285715
RECREARTE CEI ESCOLA E COLEGIO HENRI WALLON,0.8719285714285715
PANTERINHA INSTITUTO DE EDUCACAOCOLEGIO IPE,0.884
ALIADO COLEGIO UNIDADE JOAO PAULO II,0.7743658536585366
HIGH LINE SCHOOL,0.82375
PUERI DOMUS ESCOLA ITAIM UNIDADE II,0.9119565217391304
PARAISO EXTERNATO EFM,0.8719285714285715
ETAPA COLEGIO DE EFM,0.8719285714285715
SAO JERONIMO COLEGIO,0.8737777777777778
NEOLATINO COLEGIO,0.7743658536585366
ESC PART NOSSA SENHORA AUXILIADORA INSTITUTO - UNID II,0.7521153846153846
CHAPEL SCHOOL,0.8737777777777778
LUMEN VITAE COLEGIO,0.8719285714285715
PEIXINHO VERMELHO ESCOLA,0.9336666666666668
FIAP SCHOOL,0.8016
ANALISE COLEGIO UNIDADE I,0.7032727272727274
PENTAGONO COLEGIO UNIDADE MORUMBI,0.7473157894736842
ESCOLA HARMONIA,0.9293750000000001
DIVINA PROVIDENCIA EDUCANDARIO,0.7070833333333333
COLEGIO PALAVRA VIVA UNIDADE HORTO,0.7834210526315789
CENTRO EDUCACIONAL SANTA TEREZINHA,0.82375
GANI ESCOLA,0.6977058823529412
PROGRESSO COLEGIO EDUCACIONAL,0.7381052631578948
INACI COLEGIO INTEGRAL UNIDADE BRIGADEIRO,0.9293750000000001
PENTAGONO COLEGIO UNIDADE CAIUBI,0.8977
ISAAC NEWTON ESCOLA,0.7137083333333334
BRASILEIRO COLEGIO,0.7768928571428572
CAMINHANDO COLEGIO,0.7996666666666666
ESC PART GIRASSOL JARDIM ESCOLA,0.75255
ESC PART KOALA E E I,0.9293750000000001
GATO XADREZ COLEGIO,0.7838
SEMENTE ESCOLA COLEGIO BAYEUX,0.8113181818181818
VERTICE COLEGIO UNIDADE II,0.8113181818181818
CHACARA SANTO ANTONIO DE EPSG COLEGIO UNIDADE,0.8737777777777778
CRISTOVAO COLOMBO COLEGIO,0.7473157894736842
COLEGIO PARALELO,0.8737777777777778
VITAL BRASIL COLEGIO,0.7865333333333333N
COLEGIO MATER DOMUS,0.8113181818181818
AUGUSTO DOMINGUES ALVES MAIA PROF COLEGIO,0.7070833333333333
BATISTA DA PENHA COLEGIO,0.7647179487179487
14 DE JULHO COLEGIO,0.7406666666666667
ESCOLA DA VILA UNIDADE MORUMBI,0.846625
CARLOS DRUMMOND DE ANDRADE COLEGIO,0.7838
LEMA COLEGIO,0.7177777777777777
TIO JUCA E E I,0.9119565217391304
AUGUSTO LARANJA COLEGIO UNIDADE I,0.9336666666666668
GRAPHEIN COLEGIO,0.8977
POLY MASTER COLEGIO,0.8737777777777778
ARGUMENTO COLEGIO,0.6940000000000001
ABADS ESCOLA DE EDUCACAO ESPECIAL,0.75025
ESCOLA DO CENTRO REABILITACAO DA AACD,0.8404444444444444
SEVERINO FABRIANI PARA CRIANCA SURDA ESCOLA ED ESPECIAL,0.6652340425531914
ROBERTO SIMONSEN ESCOLA SENAI,0.7932222222222223
MORVAN FIGUEIREDO ESCOLA SENAI,0.8404444444444444
FELICIO LANZARA ESCOLA SENAI,0.8404444444444444
HORACIO AUGUSTO SILVEIRA ESCOLA SENAI,0.7996666666666666
MARIANO FERRAZ ESCOLA SENAI,0.7177777777777777
OSCAR RODRIGUES ALVES ESCOLA SENAI,0.7521153846153846
ADRIANO JOSE MARCHINI ENGENHEIRO ESCOLA SENAI,0.6977058823529412
ORLANDO LAVIERO FERRAIUOLO ESCOLA SENAI,0.7838
ARY TORRES ESCOLA SENAI,0.8737777777777778
JOSE VICENTE DE AZEVEDO CONDE ESCOLA SENAI,0.7521153846153846
ZERRENNER FUNDACAO ESCOLA SENAI,0.8016
ESCOLA SENAI JORGE MAHFUZ,0.7411960784313726
AMA ASSOCIACAO DE AMIGOS DO AUTISTA,0.8016
CEI INDIR SONHO DE CRIANCA C E I,0.6977058823529412
SENAC SANTANA,0.7916428571428572
SENAC VILA PRUDENTE,0.7622432432432432
SENAC LARGO TREZE,0.8737777777777778
SENAC LAPA FAUSTOLO,0.884
SENAC ITAQUERA,0.7070833333333333
SENAC PENHA,0.7647179487179487
BOM RETIRO COLEGIO,0.6977058823529412
VIP COLEGIO JARDIM TREMEMBE,0.82375
OSWALDO CRUZ ESCOLA TECNICA UNIDADE II,0.8593
VERA CRUZ ESCOLA UNIDDE III,0.7177777777777777
PASSO SEGURO COLEGIO,0.8404444444444444
CRUZ DE MALTA INSTITUTO DE EDUCACAO,0.8404444444444444
PAN TERRA COLEGIO E PRE ESCOLA,0.7137083333333334
ENCONTRO - CENTRO INT DE DESENV INF LTDA,0.8977
IDEAL SAO PAULO COLEGIO UNIDADE I E II,0.7586224489795919
ESCREVIVENDO COLEGIO,0.7313061224489796
T C A COLEGIO,0.6959318181818182
MODELO CRISTAO ESCOLA,0.884
BRIDA COLEGIO,0.6877894736842105
PROJETO VIDA ESCOLA ENSINO FUNDAMENTAL,0.7738823529411765
COLEGIO CATAMARA VITA,0.9336666666666668
RUMO INICIAL COLEGIO,0.7521153846153846
WINNICOTT COLEGIO,0.9293750000000001
COLEGIO BATISTA BRASIL VILA MARIANA,0.8719285714285715
SAINT CLAIR COLEGIO,0.7061666666666667
ESC PART DOCE FOLIA E E R I,0.6977058823529412
FILHOS DO SOL ESCOLA DE ENSINO BASICO,0.8719285714285715
ESC PART PEQUENOS PENSADORES ESCOLA,0.8719285714285715
ESC PART COPO DE LEITE ESC DE EDUC E RECR,0.7473157894736842
ESC PART GREEN BOOK ESCOLA,0.8113181818181818
JACAREZINHO E E I,0.8404444444444444
ESC PART PERALTINHAS,0.8404444444444444
ESC PART RISQUE E RABISQUE ESCOLA,0.7622432432432432
JARDIM SAO PAULO COLEGIO UNIDADE CANTAREIRA,0.82375
EEIBRINCAR DE AMARELINHA,0.7838
SAAB COLEGIO,0.7838
COLEGIO MELO ARAGAO,0.75255
CRIANDO E RINDO CCR OBJETIVO COLEGIO,0.75255
UNIAO PAULISTA COLEGIO,0.7647179487179487
VILA MATILDE COLEGIO,0.7768928571428572
COLEGIO LAURA FLORENCIO,0.6898333333333333
AMILTON DE OLIVEIRA TELLES INSTITUTO DE EDUCACAO UNIDADE II,0.6824848484848485
ESC PART DIMENSAO E E I,0.7177777777777777
ESC PART INTERMUNDI E E I,0.7738823529411765
MAGNO COLEGIO,0.8113181818181818
VITTA VIVACE COLEGIO,0.6652340425531914
SOLAR COLEGIO,0.7411960784313726
TEREZA GIL DE MOURA INSTITUTO EDUCACIONAL,0.6678125
LUX DEI COLEGIO,0.71225
DOM FELIPE COLEGIO,0.7070833333333333
ITAQUERA COLEGIO,0.7070833333333333
SAO GONCALO INSTITUTO DE EDUCACAO,0.7996666666666666
ESC PART PEQUENO GENIO REC INF,0.83005
ESC PART METODO CENTRO DE ORIENTACAO E RECR INF,0.846625
DI CAVALCANTI COLEGIO,0.6959318181818182
HABITAT PRE ESCOLA INFANTIL,0.7473157894736842
CENTRO DE RECREACAO BRINCANDO E APRENDENDO,0.8016
ESC PART VIA CONSILII,0.7521153846153846
REAL ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL,0.7521153846153846
ESC PART JACARANDA BERCARIO E E I,0.8593
ESC PART ESPACO ABERTO EDUC INFANTIL,0.8719285714285715
ESC PART A DOCE VIDA EDUCACAO INFANTIL,0.8016
MENDES GARRIDO COLEGIO,0.7313061224489796
ESC PART CHICA BUM CENTRO DE RECR INF S C LTDA,0.7313061224489796
NOVO TEMPO COLEGIO,0.7738823529411765
COLEGIO SILVIO GONZALEZ UNIDADE I,0.7406666666666667
COLEGIO NOVO TEMPO,0.7622432432432432
COLEGIO FUNDAMENTAL MARIA CONCEICAO IMACULADA EIRELI,0.6652340425531914
MANIA DE APRENDER COLEGIO,0.6355454545454545
AMORIM COLEGIO,0.6940000000000001
BAMBINOS ESCOLA,0.75255
ESC PART SAINT EXUPERY E E I,0.75255
ESC PART MESTRE DE PRIMEIRAS LETRAS NUCL EDUC,0.8404444444444444
FLORESTA AZUL COLEGIO,0.7916428571428572
ESC PART CASA DA VOVO,0.9245555555555556
ESPERANTO COLEGIO,0.7838
ACTIVE COLEGIO,0.6355454545454545
GABRIELA MISTRAL COLEGIO,0.6959318181818182
ADVENTISTA COLEGIO DE INTERLAGOS,0.6845731707317073
SAO GUILHERME COLEGIO,0.6845731707317073
ISAAC NEWTON ESCOLA UNIDADE II,0.7768928571428572
OSCAR CASTELLO BRANCO PROFESSOR ESCOLA,0.7865333333333333N
DIASPORA COLEGIO,0.8016
ESC PART ARTE DO SABER E E I,0.7834210526315789
NOVO MILLENNIUM COLEGIO,0.6687931034482758
ESC PART MEU CASTELINHO II - E S P,0.9245555555555556
ESC PART RECANTO INFANTIL,0.9293750000000001
PIPOQUINHA BERC E ESCOLA,0.9293750000000001
KYOIKU COLEGIO,0.7411960784313726
ESC PART ESCOLA SOLEIL DE ED INF,0.7473157894736842
COLEGIO CANTINHO DA ALEGRIA PROJETO AMPLITUDE,0.6898333333333333
LAZI COLEGIO,0.7743658536585366
ESC PART NOSSO CANTINHO NUCL DE RECR INF,0.8719285714285715
CAPITULO I ESCOLA,0.8719285714285715
PADIAL COLEGIO,0.7644782608695652
MARTINS PENNA COLEGIO,0.7647179487179487
PERDINELLI COLEGIO,0.6877894736842105
CAMPO BELOBEM QUERER COLEGIO UNIDADE I,0.8113181818181818
ESC PART CATAVENTO BERC E RECR INF,0.8977
CARVALHO MONTEIRO CENTRO EDUCACIONAL,0.7738823529411765
PLENITUDE COLEGIO,0.7259758064516129
ARTE MANHA ESCOLA,0.7521153846153846
ESC PART ESTRIPO - LIPO N R I,0.7521153846153846
ESC PART CHUVA DE ESTRELINHAS ESC DE RECR INF,0.7865333333333333N
ESC PART MINI POLEGAR E E I,0.7381052631578948
ESC PART MARGARIDA JARDIM DE INFANCIA,0.8737777777777778
CHACARA ITATIAIA CENTRO EDUCACIONAL,0.7381052631578948
ESC PART HELENA DE CASTRO INST DE EDUC INF,0.7916428571428572
PEDACINHO DO CEU COLEGIO,0.7916428571428572
