Nome Escola,IDHM
CR P CONV NOVO FLORESCER,0.659
CR P CONV SELMO MARTINS DOS SANTOS,0.659
CR P CONV SEMEANDO O BEM II,0.6457368421052632
CR P CONV ROSEIRA II,0.6457368421052632
BRIGHT KIDS EDUCACAO BILINGUE,0.9293750000000001
CEI INDIR MARIA ANTONIETA DE CASTRO,0.7865333333333333N
ST FRANCIS COLLEGE,0.9245555555555556
WISH EDUCATION COM CARGA HORARIA ESTENDIDA EM LINGUA ADICIONAL,0.7838
FIAP TECH SCHOOL,0.8016
ESC PART PIRILAMPO NUCLEO DE RECREACAO INF,0.8016
ESTACAO FUNDAMENTAL COLEGIO,0.8719285714285715
DEFICIENCIA MULTIPLA E SURDOCEGUEIRA ESCOLA ESPECIALIZADA EM,0.7521153846153846
CR P CONV ALPS TIRADENTES,0.659
CR P CONV ENCANTADO II,0.6457368421052632
ESC PART PEQUENO GENIO II RECREACAO INFANTIL,0.83005
MANDAQUI ETEC,0.7916428571428572
ADVENTISTA DA LAPA COLEGIO,0.884
AMAZING SCHOOL,0.846625
PAULINO E PAULINO COLEGIO,0.7865333333333333N
FACES EDUCACAO BILINGUE,0.9056666666666667
COLEGIO SOUZA E ALMEIDA,0.846625
JEAN JACQUES ROUSSEAU COLEGIO,0.734
PENITENCIARIA FEMININA DE SANT ANA,0.7916428571428572
CR P CONV LUCIA HELENA PRADO BARRETO,0.6457368421052632
CEU AT COMPL HELIOPOLIS - ARLETE PERSOLI PROFA,0.7521153846153846
CEU AT COMPL LAJEADO,0.6457368421052632
CEU AT COMPL AGUA AZUL - PAULO RENATO COSTA SOUZA PROF,0.659
CEU AT COMPL VILA ATLANTICA - JOAO SOARES FILHO PROF,0.6877894736842105
CEU AT COMPL VILA CURUCA - IRENE RAMALHO,0.6652340425531914
CEU AT COMPL JAMBEIRO - JOSE GUILHERME GIANETTI,0.6355454545454545
ESC PART ESTACAO DO PENSAR,0.75255
COLEGIO VISCONDE DE PORTO SEGURO - CAMPUS VILA ANDRADE,0.7473157894736842
OBJETIVO CENTRO INTERESCOLAR UNIDADE IPIRANGA,0.7521153846153846
ESC PART T L ALVES,0.7070833333333333
14 BIS COLEGIO,0.884
SINDICATO DOS METALURGICOS DE SAO PAULO CEP,0.8025833333333333
COLEGIO VIVER E APRENDER,0.7521153846153846
CR P CONV SONIA MARIA DOS ANJOS MARTINELLI,0.75255
CENE COLEGIO,0.7521153846153846
EBENEZER COLEGIO,0.8022272727272728
CENTRO DE DETENCAO PROVISORIA II PINHEIROS,0.7177777777777777
CENTRO DE DETENCAO PROVISORIA I BELEM,0.7855555555555556
ESC PART ARTE E MAGIA II,0.8719285714285715
CEL JTO A EE JOSE MARQUES DA CRUZ PROF,0.75255
INSTITUTO BRASILEIRO DE EDUCACAO PROFISSIONAL ESTADO DE SP,0.8022272727272728
GARA SCHOOL,0.8977
CR P CONV CAMINHANDO PARA O FUTURO II,0.7768928571428572
ESC PART MONICA S SCHOOL,0.8737777777777778
NATHALIA BORALLI CEAACA,0.7916428571428572
ESC PART EVOLUCAO UNIDADE II,0.8593
LITTLE PEOPLE SCHOOL,0.6845731707317073
ESC PART ARCO IRIS,0.8016
CR P CONV PRIMEIROS PASSOS,0.7062075471698114
CAMINHO ILUMINADO ESCOLA DE EDUCACAO INFANTIL,0.7381052631578948
PATRICIO COLEGIO,0.678825
ROBERTO KONISHI COLEGIO,0.7814411764705882
CENTRO DE DET PROVISORIA PAULO GILBERTO DE ARAUJO,0.7855555555555556
CR P CONV BALAO DE BOLINHAS,0.7313061224489796
MINHA ESCOLA,0.7313061224489796
CR P CONV VOVO AUGUSTA I CEI,0.6457368421052632
CR P CONV VOVO AUGUSTA II,0.6457368421052632
ESC PART GREEN KIDS SCHOOL I E,0.7177777777777777
ESC PART O PEQUENO GALILEU,0.734
CR P CONV ALPS LAJEADO,0.6457368421052632
IREI COLEGIO,0.7406666666666667
TALMUD TORA HAMAOR COLEGIO,0.7996666666666666
ESC PART INFAN GARDENO E I,0.7838
RAIO DE SOL ESCOLA DE EDUCACAO INFANTIL,0.6687931034482758
CR P CONV GIGI TOMAZELLI WIAZOWSKI,0.82375
RED HOUSE INTERNATIONAL SCHOOL,0.8593
CR P CONV ALECRIM DOURADO,0.75255
JACAREZINHO ESCOLA DE EDUCACAO INFANTIL,0.8404444444444444
CR P CONV VILA GUILHERME,0.75025
ARCO IRIS BERCARIO E EDUCACAO INFANTIL,0.75255
EMEI ISOLINA LEONEL FERREIRA PROFA,0.7521153846153846
EMEF ABRAO HUCK DR,0.7586224489795919
CR P CONV ANJO RAFAELA II,0.659
CR P CONV ESPACO KAIROS,0.6457368421052632
ESC PART LAR ANJO GABRIEL,0.7916428571428572
CR P CONV MONTE CARMELO II,0.7070833333333333
FOFINHO BERCARIO E ESCOLA,0.8025833333333333
CR P CONV SEMENTINHAS DE ESPERANCA,0.7070833333333333
COMBATE ESC TEC DE FORM DE BOMBEIROS E SEGU DO TRABALHO,0.7395
BEACON SCHOOL,0.7177777777777777
CR P CONV PROFESSOR SIDNEY,0.7070833333333333
ESC PART MADU KIDS E E I,0.8737777777777778
NOSSA SENHORA DO ROSARIO UNIDADE II COLEGIO,0.8022272727272728
NEGREIROS COLEGIO,0.6652340425531914
EDUCANDARIO SAINT MARTIN UNIDADE I,0.71225
SECRETARIA DA FAZENDA CENTRO DE CONVIVENCIA INFANTIL,0.7932222222222223
CIRANDA ENCANTADA ESC DE EDUC INFANTIL E ENS FUNDAMENTAL,0.8719285714285715
CR P CONV JULIA NORBERTO,0.7406666666666667
CR P CONV FRANCISCO YOSHIO,0.7070833333333333
CR P CONV ALEGRIA E SABEDORIA II,0.659
PARAMETROS COLEGIO,0.8737777777777778
ESCOLA TECNICA DE EDUCACAO EM SAUDE DO HOSPITAL ALEMAO OSWALDO CRUZ,0.7865333333333333N
CANDIDA RITA DA SILVA PAULO,0.6457368421052632
JULIA MOTA ESCOLA DE EDUCACAO INFANTIL,0.7259758064516129
CR P CONV CANTINHO DE LUZ,0.6652340425531914
CR P CONV CRE-SER,0.7521153846153846
APRENDIZ DO SABER ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL,0.8016
RHEMA ESCOLA TECNICA,0.8737777777777778
ITATIAIA COLEGIO,0.8113181818181818
CR P CONV SONHO MAGICO II,0.6652340425531914
TIA NINA RECREACAO INFANTIL,0.7259758064516129
THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA,0.8737777777777778
LETRA E ARTE EDUCACAO INFANTIL,0.7622432432432432
EBRAMEC ESCOLA BRASILEIRA DE MEDICINA CHINESA,0.7932222222222223
INSTITUCIONAL EDUCACIONAL SILVEIRA ARAUJO,0.82375
CRESCENTE CENTRO DE RECREACAO E EDUCACAO INFANTIL,0.7473157894736842
CEL JTO A EE ROOSEVELT PRESIDENTE,0.8025833333333333
KIDSHEAVEN INSTITUTO DE EDUCACAO INFANTIL,0.7916428571428572
INSTITUTO BRASILEIRO DE DESIGN DE INTERIORES IBDI,0.7932222222222223
CENTRO DE DETENCAO PROVISORIA III PINHEIROS,0.7177777777777777
NOVA VISAO COLEGIO,0.7738823529411765
CR P CONV PEDRO APOSTOLO,0.7186301369863014
CR P CONV LEONARDA SOARES ALVES,0.7521153846153846
HOSPITAL ANTONIO PRUDENTE CL HOSPITALAR,0.8025833333333333
HOSPITAL ANTONIO PRUDENTE CL HOSPITALAR,0.8025833333333333
CENTRO DE ATEND SOCIOEDC AO ADOLESCENTE RIO TAMISA CI 36,0.7932222222222223
CENTRO DE ATEND SOCIOEDC AO ADOLESCENTE RIO TAMISA CI 36,0.7932222222222223
CENTRO DE ATEND SOCIO-EDUC AO ADOLESCENTE ITAPARICA - UIP-6,0.7932222222222223
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE RIO PARANA CI,0.7932222222222223
CENTRO DE ATENDIMENTO SOCIOEDUCATIVO AO ADOLESCENTE JUQUIA CASA JUQUIA CI,0.7932222222222223
CENTRO ATEND SOCIO-EDUC ADOLESCENTE-ENCOSTA NORTE-CI,0.6652340425531914
CENTRO ATEND SOCIO-EDUC ADOLESC - ENCOSTA NORTE-CI,0.6652340425531914
GENTE FELIZ ESCOLA,0.7177777777777777
CR P CONV IRINEU,0.7473157894736842
CR P CONV PROJETO RAIZES,0.7768928571428572
ESC PART BERCARIO CASULO,0.7622432432432432
ACONCHEGO BABY CARE,0.7521153846153846
ESC PART ESCOLA EVOLUCAO - UNIDADE III,0.8593
CR P CONV CRESCENDO E APRENDENDO,0.6877894736842105
ESC PART MEU CASTELINHO UNIDADE III,0.9119565217391304
UNIVERSIDADE CRUZEIRO DO SUL ESCOLA DE EDUCACAO PROFISSIONAL,0.9245555555555556
ESCOLA ARCANJO,0.8113181818181818
ESC PART PHANTASIALAND CRECHE ED INFANTIL,0.8737777777777778
CENTRO UNIVERSITARIO SANT ANNA EEP,0.7916428571428572
CENTRO UNIVERSITARIO SANT ANNA EEP,0.7916428571428572
ESC PART BERCARIO E EDUCACAO INFANTIL ACTOS,0.7521153846153846
FACULDADE DE INFORMATICA E ADMINISTRACAO PAULISTA FIAP EEP,0.8016
FACULDADE DRUMMOND ESCOLA DE EDUCACAO PROFISSIONAL,0.7838
UNIVERSIDADE CIDADE DE SAO PAULO UNICID EEP,0.7838
UNIVERSIDADE CRUZEIRO DO SUL EEP,0.6934166666666667
UNIVERSIDADE CRUZEIRO DO SUL ESCOLA DE EDUCACAO PROFISSIONAL,0.8025833333333333
FACULDADE FLAMINGO ESCOLA DE EDUCACAO PROFISSIONAL,0.884
INSTITUTO SUMARE DE EDUCACAO SUPERIOR ISES EEP,0.9245555555555556
UNIVERSIDADE NOVE DE JULHO CAMPUS VILA PRUDENTE EEP,0.7622432432432432
UNIVERSIDADE NOVE DE JULHO CAMPUS VILA MARIA EEP,0.7743658536585366
UNIVERSIDADE NOVE DE JULHO CAMPUS VERGUEIRO EEP,0.8025833333333333
FACULDADE DRUMMOND UNIDADE ALVORADA EEP,0.75255
UNIVERSIDADE NOVE DE JULHO CAMPUS SEDE EEP,0.7996666666666666
PRONATEC - SANTO AMARO,0.8737777777777778
ETAPA III COLEGIO,0.8719285714285715
GLOBAL COLEGIO UNIDADE II,0.8977
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.7865333333333333N
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.8025833333333333
ASSOCIACAO DE CULTURA E ENSINO,0.8719285714285715
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.8719285714285715
CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,0.8737777777777778
CENTRO UNIVERSITARIO ITALO BRASILEIRO,0.8737777777777778
INSTITUTO SUMARE DE EDUCACAO SUPERIOR,0.8737777777777778
UNIVERSIDADE ANHEMBI MORUMBI CAMPUS PAULISTA 2,0.7865333333333333N
UNIVERSIDADE ANHEMBI MORUMBI CAMPUS PAULISTA,0.7865333333333333N
UNIVERSIDADE ANHEMBI MORUMBI CAMPUS CENTRO,0.8404444444444444
CR P CONV JOSE JOAQUIM DE SANTANA,0.6877894736842105
CR P CONV PRINCIPE ENCANTADO,0.6355454545454545
ESC PART EDUCANDARIO MODELO I E,0.8977
CASA DO SOL INSTITUTO,0.8113181818181818
CR P CONV SEMEANDO ALEGRIA,0.75255
CR P CONV ANALIA FRANCO,0.6678125
CR P CONV GAMALIEL,0.6355454545454545
CR P CONV GRAO DE GENTE II,0.6977058823529412
VEGEL CENTRO TECNICO,0.7395
CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE RIO NILO CI,0.7932222222222223
FACULDADE DAS AMERICAS,0.9056666666666667
CR P CONV MONTE CARMELO III,0.7313061224489796
MAPLE BEAR MOOCA,0.7622432432432432
CEI INDIR CONJUNTO HABITACIONAL SAO MIGUEL,0.6652340425531914
CR P CONV NOSSA TURMA,0.7177777777777777
CR P CONV VINTE E SEIS DE JULHO,0.7406666666666667
CR P CONV EDUCAR BRINCANDO,0.6678125
CR P CONV MANOEL DE BARROS,0.7177777777777777
UNIVERSIDADE PAULISTA UNIP CAMPUS CHACARA SANTO ANTONIO,0.8737777777777778
UNIVERSIDADE PAULISTA UNIP CAMPUS PAULISTA,0.7865333333333333N
UNIVERSIDADE PAULISTA UNIP CAMPUS NORTE,0.75025
UNIVERSIDADE PAULISTA UNIP CAMPUS PINHEIROS,0.9245555555555556
SILVIO GONZALEZ COLEGIO,0.7406666666666667
MORUMBI ESCOLA UNIDADE MOEMA,0.9336666666666668
CR P CONV LIRIO DA PAZ,0.8022272727272728
ESC PART CHARANGUINHA E E I,0.7070833333333333
SANTA MONICA COLEGIO,0.7411960784313726
ESC PART RODA VIVA E E I,0.7177777777777777
CCA CONOSCO - GRAJAU I,0.7932222222222223
CCA UNIDADE NOVE DE JULHO,0.9293750000000001
CCA CENTRO DA JUVENTUDE,0.65409375
INSTITUTO DE PESQUISAS TECNOLOGICAS CRECHE,0.846625
CCA ARTE NOSSA,0.659
CCA SENHOR SANTO CRISTO,0.659
SETOR G E ADJACENCIAS,0.659
CCA JARDIM MARAVILHA,0.659
AVIB - VILA YOLANDA,0.6457368421052632
CCA NOSSA SENHORA DO O,0.7644782608695652
CCA TELIA GIROTTI,0.7406666666666667
CCA MARY,0.7406666666666667
CCA TODOS IRMAOS,0.697060606060606
RECANTO GAETANO E CARMELA,0.8022272727272728
CCA IZAURA MARIA DA CONCEICAO,0.8022272727272728
CCA BRINCAR DE VIVER,0.7586224489795919
CCA SANTA EDWIGES,0.7586224489795919
CCA DOM ORIONE,0.7865333333333333N
CCA UM NOVO OLHAR SOBRE O BIXIGA,0.7865333333333333N
CCA NOSSA SENHORA DO CARMO,0.7865333333333333N
CCA AMAS - LIBERDADE,0.8025833333333333
CCA ALEGRIA,0.8025833333333333
CCA PROVIM - PROGRAMA VIDA MELHOR - DOM BOSCO,0.6977058823529412
ESPERANCA,0.8016
CCA ESTACAO ADOLESCER,0.7521153846153846
CCA PERSEVERANCA III,0.8404444444444444
CCA ITALIANOS,0.6977058823529412
ARCA DO SABER,0.7622432432432432
INSTITUTO CARDEAL ROSSI,0.65409375
CCA ZAKI NARCHI,0.7916428571428572
CCA SAO SEBASTIAO,0.75025
CCA ACM - VILA MARIA,0.7743658536585366
CCA CASA DOM MACARIO,0.7743658536585366
CCA LEAO XIII,0.7743658536585366
CCA SANTA TERESINHA,0.6898333333333333
CCA ASSORAVIM,0.6898333333333333
CCA PADRE MENARD,0.82375
CCA ZILDA ARNS NEUMANN,0.82375
CCA GENTE DA GENTE,0.6687931034482758
CCA SAO FRANCISCO DE ASSIS - NOSSA SENHORA DO BOM PARTO,0.7932222222222223
CCA MORORO,0.8404444444444444
CCA NOSSO LAR - TATUAPE,0.7838
CCA CRISTO REI,0.7838
CCA BEATA MIRIAM,0.7768928571428572
CCA VILA CRIANCA FELIZ,0.6890508474576271
CCA ACM - SANTO AMARO,0.8737777777777778
CCA GOTAS DE FLOR,0.8113181818181818
CEMEI CAPAO REDONDO,0.678825
ESC PART LUMINIS B E I,0.8022272727272728
CCA MADRE NAZARENA,0.7177777777777777
CCA APROCIMA,0.8977
CCA SAO GERALDO,0.8977
CCA ACM - LAPA,0.884
CCA PROF JOSE HERCULANO PIRES I,0.884
CCA ATILIO CAMPANINI JOSE HERCULANO PIRES II,0.884
CCA CATARINA KENTENICH,0.6877894736842105
CCA PROJETO SEMEANDO VIDA IV,0.6678125
CCA PERUS - VILA FANTON,0.6678125
CCA OBRA DO BERCO,0.7473157894736842
CCA ABELHINHA FELIZ,0.7259758064516129
CCA PERSEVERANCA MARIA DA SILVA,0.6757011494252874
CCA JARDIM HELENA,0.6355454545454545
CCA CENTRO COMUNITARIO IRM DERLY FABRES,0.8025833333333333
CR P CONV FAMILIA MONTE BELO,0.6678125
CR P CONV PAULA MARIA,0.8016
CR P CONV MARGARIDA BARROS HORTA,0.6877894736842105
CR P CONV SANTA ZITA,0.7070833333333333
CR P CONV ALPS,0.6652340425531914
NUCLEO EDUCACIONAL ESPACO DO SABER,0.7070833333333333
CR P CONV HENRIQUE FERNANDES,0.7202738095238095
CR P CONV AMABILE AGUIAR,0.697060606060606
CR P CONV NOITE ENCANTADA I,0.7814411764705882
FACULDADE PAULISTA DE ARTES,0.7865333333333333N
CR P CONV RUGRATS OS ANJINHOS V,0.7743658536585366
CR P CONV ESTRELA GUIA,0.7743658536585366
ESC PART ESCOLA VILA DOS BAIXINHOS,0.7814411764705882
UNIVERSIDADE SAO JUDAS TADEU CAMPUS BUTANTA,0.846625
UNIVERSIDADE SAO JUDAS TADEU CAMPUS MOOCA,0.8404444444444444
CR P CONV PRIMEIROS PASSOS,0.6355454545454545
CEI INDIR RITA DE CASSIA SOBRAL LAZER PROFA,0.7062075471698114
ATHENA ESCOLA DE EDUCACAO INFANTIL E BERCARIO,0.7521153846153846
CR P CONV VOVO FATIMA,0.6652340425531914
CR P CONV ELOHIM ADONAI,0.6877894736842105
CR P CONV PAULO FONTAO FERRAZ,0.7259758064516129
ESC PART EVOLUCAO UNIDADE III,0.8593
CR P CONV EFRAIM,0.6940000000000001
CR P CONV SANTA BARBARA II,0.7070833333333333
ESC PART MARIA SOPHIA ESCOLA E BERCARIO,0.7814411764705882
CR P CONV PINOCCHIO III,0.8593
CR P CONV JOAO FERNANDES VIII,0.7313061224489796
ESC PART CAMINHANDO POR PRINCIPIOS,0.7521153846153846
COLEGIO RA TIBUM,0.6652340425531914
COLEGIO ELIM EIRELI,0.8404444444444444
ESCOLA ALL TOGETHER SCHOOL,0.9245555555555556
MY SCHOOL,0.8977
ESC PART NOSSA ESCOLA,0.7521153846153846
CR P CONV NAZARE,0.6652340425531914
CR P CONV NOVA ALIANCA II,0.6457368421052632
CR P CONV JOAO E MARIA,0.6457368421052632
ESC PART PRIMO STAGGIO,0.7838
CR P CONV MUNDO NOVO,0.6457368421052632
CR P CONV FLOR DE LOTUS,0.7586224489795919
CR P CONV PEQUENO ANJO,0.697060606060606
CEI INDIR TAPAJOS,0.6652340425531914
ESC PART ESCOLA DOCE INFANCIA,0.7622432432432432
CR P CONV VOVO ANA,0.734
CR P CONV SAMARITANINHOS I,0.6355454545454545
CR P CONV FAZENDO ARTE,0.7814411764705882
MAPLE BEAR CANTAREIRA ENSINO BILINGUE,0.82375
ESCOLA DE EDUCACAO INFANTIL AQUARELA DA INFANCIA,0.7838
ESCOLA EDUCACAO INFANTIL E BERCARIO CASTELO ENCANTADO,0.8404444444444444
PROZ,0.8737777777777778
MANUEL BANDEIRA POETA COLEGIO,0.6898333333333333
COLEGIO HEITOR GARCIA,0.884
MARIA ANTONIA DE MOURA UNIDADE II COLEGIO,0.7473157894736842
A E D ESCOLA,0.8113181818181818
COLEGIO VITORIANO KIDS,0.7814411764705882
ESC PART PLANETA CRIANCA E E I,0.8737777777777778
ESC PART ACUTI,0.6845731707317073
PUER ESCOLA EDUCACIONAL,0.7916428571428572
VILA GUILHERME COLEGIO,0.75025
PRO NATUREZA ESCOLA,0.7186301369863014
EDUCANDARIO DA VILA SANTA THEREZA,0.7137083333333334
MEGA VISAO COLEGIO,0.6652340425531914
VISAO GLOBAL COLEGIO,0.6652340425531914
FUTURA COLEGIO,0.6652340425531914
TUTOR SCHOOL SISTEMA DE ENSINO,0.8016
ARANDAS COLEGIO,0.6355454545454545
ALECRIM ESCOLA,0.9245555555555556
COLEGIO DOM FELIPE II,0.7070833333333333
PRINCIPIO DAS ARTES COLEGIO,0.659
ADVIR COLEGIO,0.6890508474576271
COLEGIO SOKA DO BRASIL,0.8022272727272728
CR P CONV O SEMEADOR,0.65409375
ESCOLA DE EDUCACAO INFANTIL PARAISO ENCANTADO,0.7070833333333333
CEI INDIR PEQUENINOS BRILHANTES,0.659
NOSSO MUNDO MATERNAL E JARDIM,0.7743658536585366
ESC PART BELO RAMO ESCOLA,0.7768928571428572
NOSSA SRA DO CARMO O PEQUENO GENIO INSTITUTO EDUCACIONAL,0.7070833333333333
LEON DENIS INSTITUTO DE EDUCACAO,0.8022272727272728
CEI INDIR CANTINHO FELIZ,0.8022272727272728
ANDRADE DORIGON COLEGIO,0.6687931034482758
LICEU PASTEUR UNIDADE VERGUEIRO,0.8719285714285715
RODHUM COLEGIO,0.697060606060606
ARTS DEI CRIATIVE COLEGIO,0.6652340425531914
COLEGIO VICTORINO EIRELI,0.6652340425531914
AMORIM COLEGIO,0.7838
ACLIMACAO COLEGIO,0.8016
NORMELIA BALLOCK COLEGIO,0.7834210526315789
SUELY NICOLLOZZI PROFA COLEGIO,0.6898333333333333
PASCHOAL DANTAS II COLEGIO,0.7079166666666666
CEI INDIR CASA DO CRISTO III,0.7313061224489796
ROCHA CARDOSO COLEGIO,0.75025
SANTA MARIA MAIOR E XODO DA VOVO EDUCANDARIO,0.82375
CENTRO DE RECREACAO INFANTIL MUNDO DOCE,0.75025
ALLEGRO INSTITUTO DE EDUCACAO INFANTIL,0.7411960784313726
GIMBERNAU ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,0.8977
CR P CONV IZABEL CRECHE,0.7768928571428572
ESC PART GENIUS I E,0.7186301369863014
ESC PART RECRIAR E E I,0.7814411764705882
TROPINHA EDUCACAO INFANTIL,0.7814411764705882
PEQUENO PRINCIPE JARDIM ESCOLA,0.7521153846153846
MIGUILIM ESCOLA,0.8719285714285715
CR P CONV LAR DO AMOR CRISTAO,0.7521153846153846
CR P CONV MALVINA RODRIGUES VIEIRA,0.7916428571428572
ITURBIDES BOLIVAR DE ALMEIDA SERRA PROF,0.83005
JOAO GOULART PRESIDENTE,0.6405901639344262
FERNANDO MAURO PIRES DA ROCHA DEPUTADO,0.659
FERNANDO PESSOA,0.659
MARIUMA BUAZAR MAUAD,0.659
MARIA ANTONIETA FERRAZ BIBLIOTECARIA,0.659
CAMILO CASTELO BRANCO,0.659
FRANCISCO GLYCERIO DE FREITAS DR,0.7313061224489796
JOSE BORGES ANDRADE,0.6687931034482758
SAO PAULO ETEC DE,0.6977058823529412
LIVIO XAVIER,0.6652340425531914
RENATO DIAS DE ARAUJO PROF,0.6652340425531914
RUBEM BRAGA CRONISTA,0.6652340425531914
EDER BERNARDES DOS SANTOS SOLDADO PM,0.6652340425531914
ROGER JULES DE CARVALHO MANGE,0.6652340425531914
PAULINA MADRE,0.6652340425531914
PAULO MACHADO DE CARVALHO,0.7865333333333333N
FULVIO ABRAMO,0.659
RUY DE MELLO JUNQUEIRA,0.659
GIANFRANCESCO S B M GUARNIERI,0.8404444444444444
LEDA GUIMARAES NATAL,0.65409375
JAIR TOLEDO XAVIER PROFESSOR,0.697060606060606
LUCIANE DO ESPIRITO SANTO PROFA,0.6457368421052632
REPUBLICA DO SURINAME,0.6652340425531914
THOMAZ RODRIGUES ALCKMIN,0.6652340425531914
JOAO DORIA DEPUTADO,0.6652340425531914
MARISTELA DALL OCA PROF,0.65409375
SABIDINHOS CCI,0.8719285714285715
BIOLOGICO INSTITUTO CCI,0.8719285714285715
CEL JTO A EE BUENOS AIRES,0.7916428571428572
CEL JTO A EE ALEXANDRE DE GUSMAO,0.7521153846153846
CEL JTO A EE LEOPOLDO SANTANA PROFESSOR,0.678825
CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR,0.7743658536585366
CEL JTO A EE JULIA MACEDO PANTOJA PROFESSORA,0.7622432432432432
IFSP - CAMPUS SAO PAULO,0.7061666666666667
